0.0,1.75,True
0.01,1.7599502487562189,True
0.02,1.7698019801980198,True
0.03,1.7795566502463054,True
0.04,1.7892156862745099,True
0.05,1.798780487804878,True
0.06,1.808252427184466,True
0.07,1.817632850241546,True
0.08,1.8269230769230769,True
0.09,1.8361244019138756,True
0.1,1.8452380952380953,True
0.11,1.8542654028436019,True
0.12,1.8632075471698113,True
0.13,1.8720657276995305,True
0.14,1.8808411214953271,True
0.15,1.8895348837209303,True
0.16,1.8981481481481481,True
0.17,1.9066820276497696,True
0.18,1.915137614678899,True
0.19,1.92351598173516,True
0.2,1.9318181818181819,True
0.21,1.9400452488687783,True
0.22,1.9481981981981982,True
0.23,1.9562780269058295,True
0.24,1.9642857142857142,True
0.25,1.9722222222222223,True
0.26,1.9800884955752212,True
0.27,1.9878854625550662,True
0.28,1.9956140350877194,True
0.29,2.0032751091703056,True
0.3,2.010869565217391,True
0.31,2.0183982683982684,True
0.32,2.0258620689655173,True
0.33,2.0332618025751072,True
0.34,2.0405982905982905,True
0.35,2.047872340425532,True
0.36,2.055084745762712,True
0.37,2.0622362869198314,True
0.38,2.069327731092437,True
0.39,2.0763598326359833,True
0.4,2.0833333333333335,True
0.41,2.090248962655602,True
0.42,2.097107438016529,True
0.43,2.103909465020576,True
0.44,2.110655737704918,True
0.45,2.11734693877551,True
0.46,2.1239837398373984,True
0.47,2.130566801619433,True
0.48,2.1370967741935485,True
0.49,2.143574297188755,True
0.5,2.15,True
0.51,2.156374501992032,True
0.52,2.1626984126984126,True
0.53,2.16897233201581,True
0.54,2.175196850393701,True
0.55,2.1813725490196076,True
0.56,2.1875,True
0.57,2.193579766536965,True
0.58,2.199612403100775,True
0.59,2.2055984555984556,True
0.6,2.2115384615384617,True
0.61,2.217432950191571,True
0.62,2.2232824427480917,True
0.63,2.2290874524714828,True
0.64,2.234848484848485,True
0.65,2.240566037735849,True
0.66,2.2462406015037595,True
0.67,2.25187265917603,True
0.68,2.2574626865671643,True
0.69,2.263011152416357,True
0.7,2.2685185185185186,True
0.71,2.2739852398523985,True
0.72,2.2794117647058822,True
0.73,2.2847985347985347,True
0.74,2.29014598540146,True
0.75,2.2954545454545454,True
0.76,2.300724637681159,True
0.77,2.305956678700361,True
0.78,2.3111510791366907,True
0.79,2.3163082437275984,True
0.8,2.3214285714285716,True
0.81,2.3265124555160144,True
0.82,2.3315602836879434,True
0.83,2.3365724381625443,True
0.84,2.341549295774648,True
0.85,2.3464912280701755,True
0.86,2.3513986013986012,True
0.87,2.3562717770034842,True
0.88,2.361111111111111,True
0.89,2.365916955017301,True
0.9,2.3706896551724137,True
0.91,2.375429553264605,True
0.92,2.3801369863013697,True
0.93,2.38481228668942,True
0.94,2.389455782312925,True
0.95,2.3940677966101696,True
0.96,2.3986486486486487,True
0.97,2.403198653198653,True
0.98,2.4077181208053693,True
0.99,2.4122073578595318,True
1.0,2.4166666666666665,True
1.01,2.3372093023255816,False
1.02,2.3410596026490067,False
1.03,2.344884488448845,False
1.04,2.348684210526316,False
1.05,2.3524590163934427,False
1.06,2.3562091503267975,False
1.07,2.3599348534201954,False
1.08,2.3636363636363638,False
1.09,2.367313915857605,False
1.1,2.370967741935484,False
1.11,2.37459807073955,False
1.12,2.378205128205128,False
1.13,2.3817891373801916,False
1.14,2.3853503184713376,False
1.15,2.388888888888889,False
1.16,2.392405063291139,False
1.17,2.3958990536277605,False
1.18,2.39937106918239,False
1.19,2.40282131661442,False
1.2,2.40625,False
1.21,2.4096573208722742,False
1.22,2.4130434782608696,False
1.23,2.41640866873065,False
1.24,2.419753086419753,False
1.25,2.423076923076923,False
1.26,2.4263803680981595,False
1.27,2.429663608562691,False
1.28,2.432926829268293,False
1.29,2.4361702127659575,False
1.3,2.4393939393939394,False
1.31,2.4425981873111784,False
1.32,2.4457831325301207,False
1.33,2.448948948948949,False
1.34,2.4520958083832336,False
1.35,2.455223880597015,False
1.36,2.4583333333333335,False
1.37,2.4614243323442135,False
1.38,2.464497041420118,False
1.39,2.467551622418879,False
1.4,2.4705882352941178,False
1.41,2.473607038123167,False
1.42,2.4766081871345027,False
1.43,2.479591836734694,False
1.44,2.4825581395348837,False
1.45,2.4855072463768115,False
1.46,2.4884393063583814,False
1.47,2.4913544668587897,False
1.48,2.4942528735632186,False
1.49,2.497134670487106,False
1.5,2.5,False
1.51,2.5028490028490027,False
1.52,2.5056818181818183,False
1.53,2.508498583569405,False
1.54,2.5112994350282487,False
1.55,2.5140845070422535,False
1.56,2.5168539325842696,False
1.57,2.519607843137255,False
1.58,2.522346368715084,False
1.59,2.5250696378830084,False
1.6,2.5277777777777777,False
1.61,2.5304709141274238,False
1.62,2.5331491712707184,False
1.63,2.5358126721763083,False
1.64,2.5384615384615383,False
1.65,2.541095890410959,False
1.66,2.5437158469945356,False
1.67,2.5463215258855585,False
1.68,2.5489130434782608,False
1.69,2.551490514905149,False
1.7,2.554054054054054,False
1.71,2.556603773584906,False
1.72,2.5591397849462365,False
1.73,2.5616621983914207,False
1.74,2.564171122994652,False
1.75,2.566666666666667,False
1.76,2.5691489361702127,False
1.77,2.5716180371352784,False
1.78,2.574074074074074,False
1.79,2.5765171503957784,False
1.8,2.5789473684210527,False
1.81,2.5813648293963256,False
1.82,2.5837696335078535,False
1.83,2.5861618798955615,False
1.84,2.5885416666666665,False
1.85,2.590909090909091,False
1.86,2.593264248704663,False
1.87,2.595607235142119,False
1.88,2.597938144329897,False
1.89,2.6002570694087406,False
1.9,2.6025641025641026,False
1.91,2.604859335038363,False
1.92,2.607142857142857,False
