
2	1.03986	[0.6929346388468505, 0.3418145823085851, 0.6871184589835166, 1.0, 0.0, 1.0, 0.0, 0.0, 0.5000007257741904, 0.25706597156593664]
7	1.1021666666666667	[0.2546877965395499, 0.0, 0.6785153198033588, 0.2391564978124231, 0.0, 0.0015807978495832042, 0.2183310520913577, 0.018799150519856977, 0.5612116599657796, 0.7439781543749171]
10	1.1139	[0.41468157430474006, 0.0, 0.5522055432767201, 0.0, 0.0, 0.5402514245191098, 0.2343062654558052, 0.0, 0.09228041632692635, 0.0]
59	1.1691	[0.0, 0.0, 0.6952205155209854, 0.5672019490730493, 0.12437093971382644, 0.0, 0.0, 0.0, 0.32230872399972943, 0.0]
109	1.1704	[0.0, 0.5373404172172926, 0.0, 0.08465620179593986, 0.6166025829909584, 0.0, 0.39495877870680496, 0.0, 0.0, 0.0]
195	1.26615	[0.23736092603961753, 0.030403946964531525, 0.6068719493711445, 0.0, 0.7863219405905892, 0.20426038189708226, 0.0, 0.0, 0.0, 0.0]
5282	1.2666666666666666	[0.41471919822023356, 0.5228453516327589, 0.7326849179019452, 0.0, 0.158827908256028, 0.2195202882721411, 0.1672821150062505, 0.6679278277586773, 0.0, 0.0]
6622	1.2821333333333333	[0.014744782183938376, 1.0, 0.20085095651660745, 0.4105969396643772, 0.4797353952246136, 0.14136038981656904, 0.4181660379340206, 0.3059372132936504, 0.0, 0.0]
